month,metro,median_sale_price,price_yoy,homes_sold,median_dom,new_listings,active_listings
2025-11-01,"San Francisco, CA",1512500,0.83,950,18,1084,2637
2025-10-01,"San Francisco, CA",1549500,-1.34,961,19,1033,2642
2025-09-01,"San Francisco, CA",1479000,-0.8,894,20,1025,2659
2025-08-01,"San Francisco, CA",1472500,0.86,854,23,1006,2688
2025-07-01,"San Francisco, CA",1505000,-0.33,822,23,971,2762
2025-06-01,"San Francisco, CA",1580000,0.32,808,23,961,2925
2025-05-01,"San Francisco, CA",1600000,2.4,826,22,1051,3079
2025-04-01,"San Francisco, CA",1550000,-0.77,826,20,1166,3098
2025-03-01,"San Francisco, CA",1503167,-3.02,907,21,1060,2978
2025-02-01,"San Francisco, CA",1500000,5.26,912,20,1111,3046
2025-01-01,"San Francisco, CA",1386500,-1.67,852,23,1116,3032
2024-12-01,"San Francisco, CA",1400000,7.69,826,22,1101,3099
2024-11-01,"San Francisco, CA",1500000,1.35,838,23,1039,3032
2024-10-01,"San Francisco, CA",1570500,3.66,804,21,1045,3006
2024-09-01,"San Francisco, CA",1491000,2.83,843,22,1061,2892
2024-08-01,"San Francisco, CA",1460000,-1.27,807,22,1038,2834
2024-07-01,"San Francisco, CA",1510000,4.14,782,21,1018,2807
2024-06-01,"San Francisco, CA",1575000,2.61,763,22,976,2776
2024-05-01,"San Francisco, CA",1562500,4.2,819,21,1087,2931
2024-04-01,"San Francisco, CA",1562000,8.74,819,21,999,2783
2024-03-01,"San Francisco, CA",1550000,8.77,776,21,1019,2759
2024-02-01,"San Francisco, CA",1425000,0.35,846,22,981,2802
2024-01-01,"San Francisco, CA",1410000,9.47,805,31,1056,2913
2023-12-01,"San Francisco, CA",1300000,-1.37,776,24,1024,3071
2023-11-01,"San Francisco, CA",1480000,5.71,699,23,966,2971
2023-10-01,"San Francisco, CA",1515000,1,691,23,982,2847
2023-09-01,"San Francisco, CA",1450000,-2.85,748,23,1051,2758
2023-08-01,"San Francisco, CA",1478750,5.62,716,23,1025,2690
2023-07-01,"San Francisco, CA",1450000,-3.33,750,24,939,2539
2023-06-01,"San Francisco, CA",1535000,-3.82,703,23,944,2588
2023-05-01,"San Francisco, CA",1499500,-7.72,716,24,939,2613
2023-04-01,"San Francisco, CA",1436500,-14.49,687,29,891,2596
2023-03-01,"San Francisco, CA",1425000,-9.81,734,30,780,2555
2023-02-01,"San Francisco, CA",1420000,-8.68,811,31,901,2836
2023-01-01,"San Francisco, CA",1288000,-10.18,846,27,990,3020
2022-12-01,"San Francisco, CA",1318000,-10.95,722,28,1076,3263
2022-11-01,"San Francisco, CA",1400000,-12.23,705,28,1062,3255
2022-10-01,"San Francisco, CA",1500000,-3.85,792,28,997,3145
2022-09-01,"San Francisco, CA",1492500,-2.29,869,28,1051,3134
2022-08-01,"San Francisco, CA",1400000,-8.05,872,25,1158,3302
2022-07-01,"San Francisco, CA",1500000,-6.25,884,23,1231,3354
2022-06-01,"San Francisco, CA",1596000,-0.25,894,19,1379,3286
2022-05-01,"San Francisco, CA",1625000,6.73,1160,19,1345,3144
2022-04-01,"San Francisco, CA",1680000,11.26,1191,17,1394,3131
2022-03-01,"San Francisco, CA",1580000,10.49,1249,16,1499,3246
2022-02-01,"San Francisco, CA",1555000,13.09,1090,15,1460,3139
2022-01-01,"San Francisco, CA",1434000,7.17,1173,15,1335,3006
2021-12-01,"San Francisco, CA",1480000,9.63,1173,14,1212,2933
2021-11-01,"San Francisco, CA",1595000,13.93,1327,14,1368,3160
2021-10-01,"San Francisco, CA",1560000,9.86,1287,15,1466,3253
2021-09-01,"San Francisco, CA",1527500,5.34,1274,15,1404,3190
2021-08-01,"San Francisco, CA",1522500,0.83,1301,15,1414,3191
2021-07-01,"San Francisco, CA",1600000,10.34,1278,17,1532,3276
2021-06-01,"San Francisco, CA",1600000,3.29,1372,18,1554,3202
2021-05-01,"San Francisco, CA",1522500,1.5,1356,19,1389,3247
2021-04-01,"San Francisco, CA",1510000,7.86,1383,19,1411,3449
2021-03-01,"San Francisco, CA",1430000,-1.38,1299,21,1404,3596
2021-02-01,"San Francisco, CA",1375000,-0.54,1199,35,1414,3721
2021-01-01,"San Francisco, CA",1338000,2.92,1258,23,1446,3841
2020-12-01,"San Francisco, CA",1350000,3.33,1282,24,1354,4138
2020-11-01,"San Francisco, CA",1400000,2.94,1179,25,1405,4273
2020-10-01,"San Francisco, CA",1420000,1.43,1104,25,1551,4332
2020-09-01,"San Francisco, CA",1450000,6.62,1118,25,1377,4145
2020-08-01,"San Francisco, CA",1510000,9.82,1026,24,1659,4077
2020-07-01,"San Francisco, CA",1450000,3.57,921,25,1571,3574
2020-06-01,"San Francisco, CA",1549000,8.02,535,30,1345,3012
2020-05-01,"San Francisco, CA",1500000,0,408,34,973,2332
2020-04-01,"San Francisco, CA",1400000,-1.75,392,19,408,1787
2020-03-01,"San Francisco, CA",1450000,3.57,840,19,676,2296
2020-02-01,"San Francisco, CA",1382500,8.69,899,19,1145,2622
2020-01-01,"San Francisco, CA",1300000,6.73,889,23,990,2587
2019-12-01,"San Francisco, CA",1306500,-2.86,928,23,1103,2699
2019-11-01,"San Francisco, CA",1360000,2.64,899,21,1037,2714
2019-10-01,"San Francisco, CA",1400000,0,881,22,1085,2736
2019-09-01,"San Francisco, CA",1360000,-3.03,827,23,1221,2582
2019-08-01,"San Francisco, CA",1375000,0,846,22,914,2224
2019-07-01,"San Francisco, CA",1400000,0,897,22,926,2292
2019-06-01,"San Francisco, CA",1434000,1.34,879,20,985,2354
2019-05-01,"San Francisco, CA",1500000,5.82,945,19,1100,2488
2019-04-01,"San Francisco, CA",1425000,-0.28,949,21,1036,2479
2019-03-01,"San Francisco, CA",1400000,0,921,23,977,2571
2019-02-01,"San Francisco, CA",1272000,-7.83,932,23,972,2721
2019-01-01,"San Francisco, CA",1218000,-6.31,858,23,1113,2764
2026-05-01,"San Jose, CA",1605052,-5.59,1046,19,1188,3451
2026-04-01,"San Jose, CA",1650000,-2.94,1002,19,1336,3591
2026-03-01,"San Jose, CA",1635000,-0.3,1081,16,1472,3414
2026-02-01,"San Jose, CA",1560000,-1.27,1163,16,1347,3170
2026-01-01,"San Jose, CA",1400000,-5.41,1000,17,1463,3061
2025-12-01,"San Jose, CA",1420500,-4.47,966,16,1219,2783
2025-11-01,"San Jose, CA",1592000,3.98,1010,16,1172,2632
2025-10-01,"San Jose, CA",1589900,-2.85,1004,16,1165,2629
2025-09-01,"San Jose, CA",1600000,6.67,998,17,1208,2673
2025-08-01,"San Jose, CA",1526000,-0.13,992,18,1108,2666
2025-07-01,"San Jose, CA",1600000,2.24,929,19,1022,2753
2025-06-01,"San Jose, CA",1680000,4.22,980,19,1114,2993
2025-05-01,"San Jose, CA",1700000,3.03,832,18,1111,3134
2025-04-01,"San Jose, CA",1700000,3.03,1011,18,1203,3303
2025-03-01,"San Jose, CA",1640000,1.55,1096,16,1306,3356
2025-02-01,"San Jose, CA",1580000,11.7,1096,14,1371,3238
2025-01-01,"San Jose, CA",1480000,7.44,1060,17,1289,3079
2024-12-01,"San Jose, CA",1487000,6.21,1135,19,1243,2925
2024-11-01,"San Jose, CA",1531000,9.36,1136,18,1230,2871
2024-10-01,"San Jose, CA",1636500,8.74,1041,15,1252,2891
2024-09-01,"San Jose, CA",1500000,1.01,1035,16,1307,2870
2024-08-01,"San Jose, CA",1528000,3.24,1040,16,1213,2683
2024-07-01,"San Jose, CA",1565000,5.78,1076,15,1134,2695
2024-06-01,"San Jose, CA",1612000,7.47,1052,14,1278,2798
2024-05-01,"San Jose, CA",1650000,11.3,1105,14,1363,2826
2024-04-01,"San Jose, CA",1650000,12.24,1009,14,1283,2674
2024-03-01,"San Jose, CA",1615000,16.19,1004,15,1150,2543
2024-02-01,"San Jose, CA",1414500,13.16,1032,15,1057,2590
2024-01-01,"San Jose, CA",1377500,5.76,1041,17,1101,2628
2023-12-01,"San Jose, CA",1400000,10.67,947,14,1258,2660
2023-11-01,"San Jose, CA",1400000,4.09,889,14,1247,2477
2023-10-01,"San Jose, CA",1505000,11.48,936,13,1157,2168
2023-09-01,"San Jose, CA",1485000,9.63,899,11,1114,2081
2023-08-01,"San Jose, CA",1480000,6.44,959,11,1133,1947
2023-07-01,"San Jose, CA",1479500,5.68,923,13,987,1812
2023-06-01,"San Jose, CA",1500000,0,884,14,914,1876
2023-05-01,"San Jose, CA",1482500,-5.03,923,16,894,2070
2023-04-01,"San Jose, CA",1470000,-8.13,772,15,818,2211
2023-03-01,"San Jose, CA",1390000,-10.9,879,20,818,2312
2023-02-01,"San Jose, CA",1250000,-13.1,967,24,921,2593
2023-01-01,"San Jose, CA",1302500,-4.19,990,23,1021,2775
2022-12-01,"San Jose, CA",1265000,-7.33,904,23,1206,2948
2022-11-01,"San Jose, CA",1345000,-2.54,856,22,1170,2746
2022-10-01,"San Jose, CA",1350000,-1.82,1016,24,1102,2660
2022-09-01,"San Jose, CA",1354500,1.84,1172,25,1091,2865
2022-08-01,"San Jose, CA",1390500,3,1036,24,1173,3152
2022-07-01,"San Jose, CA",1400000,2.56,992,21,1358,3229
2022-06-01,"San Jose, CA",1500000,7.14,1112,15,1441,3154
2022-05-01,"San Jose, CA",1561000,14.48,1294,12,1550,2983
2022-04-01,"San Jose, CA",1600000,18.52,1509,12,1611,2912
2022-03-01,"San Jose, CA",1560000,17.74,1519,11,1675,2971
2022-02-01,"San Jose, CA",1438500,19.88,1349,9,1633,2877
2022-01-01,"San Jose, CA",1359500,12.36,1434,7,1530,2769
2021-12-01,"San Jose, CA",1365000,14.35,1430,9,1460,2555
2021-11-01,"San Jose, CA",1380000,15.1,1667,11,1506,2657
2021-10-01,"San Jose, CA",1375000,10.8,1676,11,1629,2872
2021-09-01,"San Jose, CA",1330000,11.3,1649,11,1617,3036
2021-08-01,"San Jose, CA",1350000,10.54,1657,11,1700,3104
2021-07-01,"San Jose, CA",1365000,14.71,1736,10,1850,3173
2021-06-01,"San Jose, CA",1400000,19.89,1790,12,1823,3222
2021-05-01,"San Jose, CA",1363500,14.1,1702,15,1693,3307
2021-04-01,"San Jose, CA",1350000,12.5,1773,16,1723,3559
2021-03-01,"San Jose, CA",1325000,10.42,1535,17,1677,3645
2021-02-01,"San Jose, CA",1200000,6.67,1480,19,1661,3664
2021-01-01,"San Jose, CA",1210000,23.34,1544,17,1689,3703
2020-12-01,"San Jose, CA",1193750,13.29,1473,16,1705,3670
2020-11-01,"San Jose, CA",1199000,11.25,1585,17,1620,3640
2020-10-01,"San Jose, CA",1241000,15.44,1504,18,1937,3776
2020-09-01,"San Jose, CA",1195000,12.74,1418,19,1573,3536
2020-08-01,"San Jose, CA",1221250,16.31,1332,20,1604,3412
2020-07-01,"San Jose, CA",1190000,5.78,1317,27,1457,3288
2020-06-01,"San Jose, CA",1167750,-0.49,905,31,1230,3205
2020-05-01,"San Jose, CA",1195000,1.27,467,34,1000,2855
2020-04-01,"San Jose, CA",1200000,4.35,584,17,544,2451
2020-03-01,"San Jose, CA",1200000,8.11,1015,16,1027,2767
2020-02-01,"San Jose, CA",1125000,7.24,1195,16,1357,3086
2020-01-01,"San Jose, CA",981000,-4.2,1141,31,1267,3044
2019-12-01,"San Jose, CA",1053750,2.86,1228,31,1237,3177
2019-11-01,"San Jose, CA",1077750,-1.35,1196,32,1215,3359
2019-10-01,"San Jose, CA",1075000,-6.52,1146,34,1270,3602
2019-09-01,"San Jose, CA",1060000,-3.64,1114,33,1294,3662
2019-08-01,"San Jose, CA",1050000,-11.02,1173,34,1282,3651
2019-07-01,"San Jose, CA",1125000,-2.39,1184,30,1180,3846
2019-06-01,"San Jose, CA",1173500,-5.15,1125,31,1350,4045
2019-05-01,"San Jose, CA",1180000,-5.6,1202,29,1631,4089
2019-04-01,"San Jose, CA",1150000,-5.54,1117,31,1482,3898
2019-03-01,"San Jose, CA",1110000,-11.97,1188,30,1344,3728
2019-02-01,"San Jose, CA",1049000,-11.1,1168,32,1418,3707
2019-01-01,"San Jose, CA",1024000,1.39,1106,32,1358,3572
2026-05-01,"Seattle, WA",842403,-0.89,2771,21,3513,11055
2026-04-01,"Seattle, WA",825000,-3.06,2646,21,3625,10942
2026-03-01,"Seattle, WA",831000,0.12,2763,18,3572,10511
2026-02-01,"Seattle, WA",800000,0,2802,18,3794,10319
2026-01-01,"Seattle, WA",762250,-1.65,2695,21,3670,9818
2025-12-01,"Seattle, WA",790000,0.07,2833,21,3300,9686
2025-11-01,"Seattle, WA",784000,-3.78,2727,20,3328,9739
2025-10-01,"Seattle, WA",839750,-0.04,2772,20,3427,9725
2025-09-01,"Seattle, WA",830000,0.61,2721,21,3450,9813
2025-08-01,"Seattle, WA",841695,1.78,2742,22,3266,9562
2025-07-01,"Seattle, WA",839950,-1.18,2736,21,3278,9779
2025-06-01,"Seattle, WA",870000,2.35,2838,17,3486,9951
2025-05-01,"Seattle, WA",850000,-1.16,2721,14,3687,9857
2025-04-01,"Seattle, WA",851000,0.12,2877,12,3590,9172
2025-03-01,"Seattle, WA",830000,0.48,2979,12,3505,9016
2025-02-01,"Seattle, WA",800000,0.25,3042,9,3503,8961
2025-01-01,"Seattle, WA",775000,4.03,2947,15,3705,8867
2024-12-01,"Seattle, WA",789475,5.26,2900,14,3569,8517
2024-11-01,"Seattle, WA",814758,5.13,3039,14,3335,8341
2024-10-01,"Seattle, WA",840121,9.11,3019,12,3503,8356
2024-09-01,"Seattle, WA",825000,7.14,2738,13,3505,8119
2024-08-01,"Seattle, WA",827000,4.95,2798,12,3361,7690
2024-07-01,"Seattle, WA",850000,8.97,2811,10,3277,7509
2024-06-01,"Seattle, WA",850000,6.25,2782,11,3337,7475
2024-05-01,"Seattle, WA",860000,7.5,2913,11,3382,7287
2024-04-01,"Seattle, WA",850000,9.68,2891,12,3292,7279
2024-03-01,"Seattle, WA",826000,11.62,2861,10,3244,7277
2024-02-01,"Seattle, WA",798000,12.39,2809,10,3228,7252
2024-01-01,"Seattle, WA",745000,3.48,2772,14,3076,7308
2023-12-01,"Seattle, WA",750000,5.63,2458,14,3053,7366
2023-11-01,"Seattle, WA",775000,5.08,2432,11,3076,6880
2023-10-01,"Seattle, WA",770000,0.39,2460,11,3005,6295
2023-09-01,"Seattle, WA",769990,0.65,2618,9,3015,5934
2023-08-01,"Seattle, WA",788000,1.16,2651,8,3020,5679
2023-07-01,"Seattle, WA",780000,-1.89,2728,10,2981,5619
2023-06-01,"Seattle, WA",800000,-3.03,2663,11,2882,5663
2023-05-01,"Seattle, WA",800000,-6.21,2632,11,2745,5958
2023-04-01,"Seattle, WA",775000,-8.82,2677,12,2737,6530
2023-03-01,"Seattle, WA",740000,-10.3,2749,17,2839,6956
2023-02-01,"Seattle, WA",710000,-5.46,2984,24,2847,7575
2023-01-01,"Seattle, WA",719950,-0.01,2648,21,2920,8222
2022-12-01,"Seattle, WA",710000,-2.74,2591,18,2903,8493
2022-11-01,"Seattle, WA",737551,2.44,2721,18,3215,8505
2022-10-01,"Seattle, WA",767000,5.66,2942,17,3381,8371
2022-09-01,"Seattle, WA",765000,7,3289,18,3414,8444
2022-08-01,"Seattle, WA",779000,6.71,3188,15,3700,8965
2022-07-01,"Seattle, WA",795000,6,3189,11,4148,9150
2022-06-01,"Seattle, WA",825000,11.31,3641,10,4395,8604
2022-05-01,"Seattle, WA",853000,15.27,4113,9,4526,8169
2022-04-01,"Seattle, WA",850000,18.06,4299,9,4539,7996
2022-03-01,"Seattle, WA",825000,17.86,4307,8,4600,7944
2022-02-01,"Seattle, WA",751000,14.66,3769,5,4701,7563
2022-01-01,"Seattle, WA",720000,15.02,4069,4,4340,6865
2021-12-01,"Seattle, WA",730001,16.8,4346,4,4898,6578
2021-11-01,"Seattle, WA",720000,14.29,4907,5,5089,6662
2021-10-01,"Seattle, WA",725894,14.31,4790,5,4669,6779
2021-09-01,"Seattle, WA",714978,11.72,4867,6,4718,7088
2021-08-01,"Seattle, WA",730000,15.87,4707,7,4799,7394
2021-07-01,"Seattle, WA",750000,20.83,4879,8,4843,7290
2021-06-01,"Seattle, WA",741200,20.53,4822,9,4806,7601
2021-05-01,"Seattle, WA",740000,26.93,4730,9,4684,7913
2021-04-01,"Seattle, WA",720000,20,4604,9,4760,8677
2021-03-01,"Seattle, WA",700000,18.14,4478,8,4829,8794
2021-02-01,"Seattle, WA",655000,13.91,4450,6,4612,8791
2021-01-01,"Seattle, WA",626000,13.82,5027,5,5119,8920
2020-12-01,"Seattle, WA",625000,9.65,4903,5,5824,9065
2020-11-01,"Seattle, WA",630000,13.51,5028,6,5400,9006
2020-10-01,"Seattle, WA",635000,13.39,5206,7,5309,9262
2020-09-01,"Seattle, WA",639950,18.51,4826,7,5167,9253
2020-08-01,"Seattle, WA",630000,12.51,4524,8,5321,9516
2020-07-01,"Seattle, WA",620720,10.7,4101,10,4833,9016
2020-06-01,"Seattle, WA",614950,6.03,3520,13,4000,8641
2020-05-01,"Seattle, WA",583000,-1.19,2728,13,3751,8529
2020-04-01,"Seattle, WA",600000,5.26,2836,9,2848,8359
2020-03-01,"Seattle, WA",592500,5.8,3979,9,4487,9639
2020-02-01,"Seattle, WA",575000,5.5,4112,13,4540,9618
2020-01-01,"Seattle, WA",550000,5.77,3983,19,4340,9534
2019-12-01,"Seattle, WA",570000,5.95,4240,19,4240,9644
2019-11-01,"Seattle, WA",555000,0.91,3982,17,4018,9843
2019-10-01,"Seattle, WA",560000,1.82,3701,18,3978,10024
2019-09-01,"Seattle, WA",540000,-0.92,3690,20,4085,10251
2019-08-01,"Seattle, WA",559950,1.81,3917,20,3862,10219
2019-07-01,"Seattle, WA",560733,-2.48,3902,18,3915,10971
2019-06-01,"Seattle, WA",580000,-0.51,4096,16,4361,11551
2019-05-01,"Seattle, WA",590000,0.85,4035,14,4729,11907
2019-04-01,"Seattle, WA",570000,-1.71,3912,17,4760,11632
2019-03-01,"Seattle, WA",560000,0.09,3640,24,4421,11470
2019-02-01,"Seattle, WA",545000,2.83,4039,28,4048,10977
2019-01-01,"Seattle, WA",520000,1.17,3706,26,4182,11460
2026-05-01,"St. Louis, MO",304063,6.69,2914,27,3827,10893
2026-04-01,"St. Louis, MO",282800,3.78,2955,26,3783,10652
2026-03-01,"St. Louis, MO",280000,5.66,2913,27,3632,10433
2026-02-01,"St. Louis, MO",269000,7.6,2985,26,3587,10276
2026-01-01,"St. Louis, MO",255000,-0.78,2989,26,3557,10090
2025-12-01,"St. Louis, MO",275000,7.84,2968,26,3365,9990
2025-11-01,"St. Louis, MO",284250,8.49,2971,27,3450,10046
2025-10-01,"St. Louis, MO",288500,4.91,2989,28,3487,9967
2025-09-01,"St. Louis, MO",285000,7.55,2952,28,3368,9773
2025-08-01,"St. Louis, MO",285000,5.95,2943,29,3340,9703
2025-07-01,"St. Louis, MO",295000,6.88,2929,28,3274,9600
2025-06-01,"St. Louis, MO",292500,-0.85,2908,34,3291,9603
2025-05-01,"St. Louis, MO",285000,6.59,3005,28,4664,10744
2025-04-01,"St. Louis, MO",272500,6.86,2932,27,3321,9465
2025-03-01,"St. Louis, MO",265000,8.16,2985,25,3379,9434
2025-02-01,"St. Louis, MO",250000,6.38,2963,25,3362,9311
2025-01-01,"St. Louis, MO",257000,12.72,2917,24,3264,9147
2024-12-01,"St. Louis, MO",255000,8.51,3003,26,3399,9173
2024-11-01,"St. Louis, MO",262000,11.49,2953,24,3246,8922
2024-10-01,"St. Louis, MO",275000,12.24,2952,25,3168,8783
2024-09-01,"St. Louis, MO",265000,3.92,2943,26,3236,8676
2024-08-01,"St. Louis, MO",269000,3.46,2907,25,3061,8490
2024-07-01,"St. Louis, MO",276000,4.15,2996,25,3014,8466
2024-06-01,"St. Louis, MO",295000,8.46,2871,26,3165,8539
2024-05-01,"St. Louis, MO",267375,5.89,2944,24,3159,8418
2024-04-01,"St. Louis, MO",255000,1.19,2996,23,3090,8436
2024-03-01,"St. Louis, MO",245000,3.48,3020,22,3203,8443
2024-02-01,"St. Louis, MO",235000,4.44,2983,23,3216,8453
2024-01-01,"St. Louis, MO",228000,4.59,3018,23,3117,8386
2023-12-01,"St. Louis, MO",235000,1.29,2952,22,3275,8356
2023-11-01,"St. Louis, MO",235000,0,3020,21,3241,8203
2023-10-01,"St. Louis, MO",245000,3.27,2962,19,3161,8033
2023-09-01,"St. Louis, MO",255000,5.37,2960,18,3210,7965
2023-08-01,"St. Louis, MO",260000,4,3011,17,3273,7762
2023-07-01,"St. Louis, MO",265000,5.16,2931,19,3163,7557
2023-06-01,"St. Louis, MO",272000,2.64,3015,20,2882,7384
2023-05-01,"St. Louis, MO",252500,1,2931,21,2927,7552
2023-04-01,"St. Louis, MO",252000,7.23,2949,22,2921,7764
2023-03-01,"St. Louis, MO",236750,5.22,3000,25,3004,7968
2023-02-01,"St. Louis, MO",225000,4.41,3102,23,3147,8182
2023-01-01,"St. Louis, MO",218000,0.23,3062,24,3221,8357
2022-12-01,"St. Louis, MO",232000,3.11,3043,22,3146,8221
2022-11-01,"St. Louis, MO",235000,4.44,3114,22,3219,8128
2022-10-01,"St. Louis, MO",237250,7.84,3216,20,3196,8018
2022-09-01,"St. Louis, MO",242000,5.22,3326,22,3149,8041
2022-08-01,"St. Louis, MO",250000,8.7,3325,20,3234,8279
2022-07-01,"St. Louis, MO",252000,7.23,3404,16,3441,8468
2022-06-01,"St. Louis, MO",265000,10.82,3535,14,3644,8463
2022-05-01,"St. Louis, MO",250000,8.7,3565,13,3671,8344
2022-04-01,"St. Louis, MO",235000,9.3,3689,15,3579,8238
2022-03-01,"St. Louis, MO",225000,5.26,3643,17,3467,8172
2022-02-01,"St. Louis, MO",215500,7.75,3709,18,3493,8225
2022-01-01,"St. Louis, MO",217500,8.75,3855,19,3623,8512
2021-12-01,"St. Louis, MO",225000,8.43,3923,20,3630,8585
2021-11-01,"St. Louis, MO",225000,8.17,3994,21,3727,8784
2021-10-01,"St. Louis, MO",220000,4.76,3962,22,3750,8970
2021-09-01,"St. Louis, MO",230000,6.98,4029,20,3665,9109
2021-08-01,"St. Louis, MO",230000,6.15,4051,19,3974,9318
2021-07-01,"St. Louis, MO",235000,9.3,4036,18,4059,9277
2021-06-01,"St. Louis, MO",239125,13.87,4136,17,3967,9129
2021-05-01,"St. Louis, MO",230000,15,4027,21,3811,9159
2021-04-01,"St. Louis, MO",215000,7.55,4002,23,3937,9352
2021-03-01,"St. Louis, MO",213750,12.8,4048,25,3823,9450
2021-02-01,"St. Louis, MO",200000,17.65,4015,24,3572,9445
2021-01-01,"St. Louis, MO",200000,12.68,4102,25,3879,10146
2020-12-01,"St. Louis, MO",207500,11.02,4039,27,3947,10152
2020-11-01,"St. Louis, MO",208000,14.29,4090,26,3905,10201
2020-10-01,"St. Louis, MO",210000,13.51,4093,29,4045,10479
2020-09-01,"St. Louis, MO",215000,16.88,4013,33,4136,10637
2020-08-01,"St. Louis, MO",216675,11.12,3968,38,3810,10668
2020-07-01,"St. Louis, MO",215000,13.16,3917,43,3791,10849
2020-06-01,"St. Louis, MO",210000,3.45,3692,48,3651,11031
2020-05-01,"St. Louis, MO",200000,3.09,3048,46,3458,11090
2020-04-01,"St. Louis, MO",199900,11.12,3192,42,2711,11098
2020-03-01,"St. Louis, MO",189500,8.07,3705,38,3766,12390
2020-02-01,"St. Louis, MO",170000,3.66,3660,39,3930,12699
2020-01-01,"St. Louis, MO",177500,3.45,3486,39,3813,12806
2019-12-01,"St. Louis, MO",186900,7.11,3638,38,3760,12799
2019-11-01,"St. Louis, MO",182000,4,3469,40,3705,12831
2019-10-01,"St. Louis, MO",185000,7.25,3451,39,3670,12795
2019-09-01,"St. Louis, MO",183950,6.36,3467,39,3845,12850
2019-08-01,"St. Louis, MO",195000,7.14,3493,43,3717,12682
2019-07-01,"St. Louis, MO",190000,3.71,3499,44,3676,12734
2019-06-01,"St. Louis, MO",203000,9.73,3552,43,3772,12969
2019-05-01,"St. Louis, MO",194000,4.72,3562,43,4039,13231
2019-04-01,"St. Louis, MO",179900,2.22,3516,41,4063,13241
2019-03-01,"St. Louis, MO",175350,5.06,3483,43,3866,13059
2019-02-01,"St. Louis, MO",164000,-0.61,3547,48,3813,12898
2019-01-01,"St. Louis, MO",171575,9.98,3506,51,3832,14482
2026-05-01,"Stockton, CA",546809,-0.85,427,45,599,2170
2026-04-01,"Stockton, CA",535450,-1.75,488,37,609,2138
2026-03-01,"Stockton, CA",550000,0,442,45,638,2132
2026-02-01,"Stockton, CA",505000,-3.81,478,41,615,2132
2026-01-01,"Stockton, CA",520000,0.97,421,36,616,2060
2025-12-01,"Stockton, CA",522500,-2.06,444,38,642,2062
2025-11-01,"Stockton, CA",538450,2.76,512,43,592,2014
2025-10-01,"Stockton, CA",537500,-1.38,449,49,563,2034
2025-09-01,"Stockton, CA",550000,-4.01,436,43,589,2104
2025-08-01,"Stockton, CA",535000,-0.93,418,49,511,2134
2025-07-01,"Stockton, CA",525000,-7.89,416,48,571,2221
2025-06-01,"Stockton, CA",560000,3.56,438,43,571,2253
2025-05-01,"Stockton, CA",551500,0.27,449,36,658,2305
2025-04-01,"Stockton, CA",545000,-0.73,449,36,668,2273
2025-03-01,"Stockton, CA",550000,2.8,454,31,668,2228
2025-02-01,"Stockton, CA",525000,0,527,32,708,2143
2025-01-01,"Stockton, CA",515000,0,504,34,706,2074
2024-12-01,"Stockton, CA",533500,1.62,481,31,635,1946
2024-11-01,"Stockton, CA",524000,-1.13,457,26,657,1881
2024-10-01,"Stockton, CA",545000,0,448,27,632,1825
2024-09-01,"Stockton, CA",573000,6.11,444,28,624,1752
2024-08-01,"Stockton, CA",540000,1.73,471,29,609,1658
2024-07-01,"Stockton, CA",570000,7.55,426,26,546,1625
2024-06-01,"Stockton, CA",540750,5,450,23,611,1645
2024-05-01,"Stockton, CA",550000,4.76,426,17,597,1563
2024-04-01,"Stockton, CA",549000,7.44,471,20,536,1454
